lead_id,entry_date,month,month_num,source,industry,final_stage,days_in_funnel,close_date,mrr,cac,is_won,is_lost
631,2025-04-22,April,4,Paid Search,E-commerce,Closed Lost,25,,0,332.16,0,1
632,2025-04-22,April,4,Email Campaign,Finance,Closed Lost,3,,0,184.61,0,1
633,2025-04-22,April,4,Paid Search,Finance,Closed Lost,6,,0,349.62,0,1
634,2025-04-22,April,4,Referral,Finance,Closed Lost,4,,0,112.88,0,1
635,2025-04-22,April,4,Email Campaign,Finance,Closed Lost,14,,0,155.11,0,1
636,2025-04-23,April,4,Paid Search,SaaS,Closed Lost,11,,0,332.84,0,1
637,2025-04-23,April,4,Referral,Healthcare,Closed Lost,6,,0,110.09,0,1
638,2025-04-23,April,4,Organic Search,Agency,Closed Lost,9,,0,189.98,0,1
639,2025-04-23,April,4,Paid Search,Finance,Closed Lost,10,,0,314.1,0,1
640,2025-04-24,April,4,Email Campaign,Healthcare,Closed Lost,8,,0,158.58,0,1
641,2025-04-24,April,4,Referral,SaaS,Closed Lost,9,,0,104.4,0,1
642,2025-04-24,April,4,Email Campaign,Agency,Closed Lost,4,,0,179.24,0,1
643,2025-04-24,April,4,Email Campaign,Agency,Closed Lost,22,,0,180.59,0,1
644,2025-04-24,April,4,Organic Search,Healthcare,Closed Lost,10,,0,187.81,0,1
645,2025-04-25,April,4,Referral,SaaS,Closed Lost,4,,0,105.31,0,1
646,2025-04-25,April,4,Social Media,SaaS,Closed Lost,12,,0,289.24,0,1
647,2025-04-25,April,4,Social Media,E-commerce,Closed Lost,33,,0,332.03,0,1
648,2025-04-25,April,4,Organic Search,SaaS,Closed Lost,18,,0,188.02,0,1
649,2025-04-25,April,4,Referral,Finance,Closed Lost,6,,0,113.04,0,1
650,2025-04-26,April,4,Organic Search,SaaS,Closed Lost,3,,0,206.22,0,1
651,2025-04-26,April,4,Paid Search,Finance,Closed Lost,3,,0,313.63,0,1
652,2025-04-26,April,4,Social Media,Finance,Closed Lost,21,,0,304.03,0,1
653,2025-04-27,April,4,Referral,Agency,Closed Lost,8,,0,99.63,0,1
654,2025-04-27,April,4,Paid Search,SaaS,Closed Lost,3,,0,324.41,0,1
655,2025-04-27,April,4,Email Campaign,E-commerce,Closed Lost,8,,0,155.0,0,1
656,2025-04-27,April,4,Paid Search,E-commerce,Closed Lost,5,,0,308.6,0,1
657,2025-04-27,April,4,Social Media,Finance,Closed Lost,8,,0,287.63,0,1
658,2025-04-27,April,4,Organic Search,Finance,Closed Lost,16,,0,189.26,0,1
659,2025-04-27,April,4,Referral,Agency,Closed Lost,4,,0,107.43,0,1
660,2025-04-27,April,4,Paid Search,E-commerce,Closed Lost,3,,0,349.45,0,1
661,2025-04-28,April,4,Referral,SaaS,Closed Lost,5,,0,106.65,0,1
662,2025-04-28,April,4,Email Campaign,Healthcare,Closed Lost,7,,0,180.87,0,1
663,2025-04-28,April,4,Paid Search,E-commerce,Closed Lost,27,,0,366.2,0,1
664,2025-04-28,April,4,Email Campaign,Healthcare,Closed Lost,4,,0,178.86,0,1
665,2025-04-28,April,4,Social Media,SaaS,Closed Lost,10,,0,306.37,0,1
666,2025-04-28,April,4,Paid Search,Agency,Closed Lost,23,,0,347.65,0,1
667,2025-04-28,April,4,Social Media,Finance,Closed Won,39,2025-06-06,1643.18,312.61,1,0
668,2025-04-29,April,4,Referral,Healthcare,Closed Lost,21,,0,100.91,0,1
669,2025-04-29,April,4,Email Campaign,SaaS,Closed Lost,4,,0,186.09,0,1
670,2025-04-29,April,4,Paid Search,Agency,Closed Lost,45,,0,318.59,0,1
671,2025-04-29,April,4,Organic Search,Agency,Closed Lost,3,,0,182.07,0,1
672,2025-04-29,April,4,Organic Search,E-commerce,Closed Lost,5,,0,216.82,0,1
673,2025-04-29,April,4,Social Media,E-commerce,Closed Lost,5,,0,292.3,0,1
674,2025-04-30,April,4,Social Media,E-commerce,Closed Lost,11,,0,301.56,0,1
675,2025-04-30,April,4,Referral,SaaS,Closed Lost,17,,0,111.72,0,1
676,2025-04-30,April,4,Paid Search,Finance,Closed Won,35,2025-06-04,1470.3,334.24,1,0
677,2025-04-30,April,4,Organic Search,Finance,Closed Lost,10,,0,183.23,0,1
678,2025-04-30,April,4,Organic Search,Finance,Closed Lost,5,,0,215.78,0,1
679,2025-04-30,April,4,Referral,Finance,Closed Lost,39,,0,95.11,0,1
680,2025-04-30,April,4,Email Campaign,Healthcare,Closed Lost,6,,0,174.32,0,1
681,2025-05-01,May,5,Referral,SaaS,Closed Lost,17,,0,104.8,0,1
682,2025-05-01,May,5,Email Campaign,E-commerce,Closed Lost,30,,0,181.97,0,1
683,2025-05-01,May,5,Paid Search,SaaS,Closed Lost,8,,0,308.14,0,1
684,2025-05-01,May,5,Social Media,E-commerce,Closed Lost,47,,0,340.47,0,1
685,2025-05-01,May,5,Referral,SaaS,Closed Lost,6,,0,110.03,0,1
686,2025-05-01,May,5,Email Campaign,Healthcare,Closed Lost,5,,0,168.27,0,1
687,2025-05-01,May,5,Social Media,SaaS,Closed Lost,8,,0,324.95,0,1
688,2025-05-01,May,5,Paid Search,Healthcare,Closed Lost,16,,0,331.69,0,1
689,2025-05-01,May,5,Organic Search,E-commerce,Closed Lost,5,,0,212.96,0,1
690,2025-05-02,May,5,Social Media,E-commerce,Closed Lost,4,,0,308.92,0,1
691,2025-05-02,May,5,Paid Search,SaaS,Closed Lost,54,,0,346.65,0,1
692,2025-05-02,May,5,Paid Search,Agency,Closed Lost,6,,0,357.46,0,1
693,2025-05-03,May,5,Referral,E-commerce,Closed Lost,46,,0,101.72,0,1
694,2025-05-03,May,5,Paid Search,Healthcare,Closed Lost,3,,0,311.95,0,1
695,2025-05-03,May,5,Social Media,Agency,Closed Lost,9,,0,292.26,0,1
696,2025-05-03,May,5,Paid Search,Agency,Closed Lost,25,,0,340.54,0,1
697,2025-05-03,May,5,Organic Search,Healthcare,Closed Lost,28,,0,214.92,0,1
698,2025-05-03,May,5,Paid Search,Healthcare,Closed Lost,7,,0,366.43,0,1
699,2025-05-03,May,5,Referral,SaaS,Closed Lost,13,,0,95.38,0,1
700,2025-05-03,May,5,Paid Search,Healthcare,Closed Lost,9,,0,358.46,0,1
701,2025-05-04,May,5,Email Campaign,Agency,Closed Lost,38,,0,167.66,0,1
702,2025-05-04,May,5,Email Campaign,Agency,Closed Lost,13,,0,174.57,0,1
703,2025-05-04,May,5,Paid Search,E-commerce,Closed Lost,9,,0,326.12,0,1
704,2025-05-04,May,5,Email Campaign,E-commerce,Closed Lost,4,,0,179.07,0,1
705,2025-05-04,May,5,Organic Search,Agency,Closed Lost,6,,0,206.29,0,1
706,2025-05-04,May,5,Organic Search,Finance,Closed Lost,5,,0,198.05,0,1
707,2025-05-04,May,5,Social Media,Healthcare,Closed Lost,4,,0,343.95,0,1
708,2025-05-04,May,5,Paid Search,Agency,Closed Lost,5,,0,361.9,0,1
709,2025-05-04,May,5,Paid Search,E-commerce,Closed Lost,8,,0,327.05,0,1
710,2025-05-04,May,5,Referral,E-commerce,Closed Lost,15,,0,96.27,0,1
711,2025-05-04,May,5,Email Campaign,Healthcare,Closed Lost,9,,0,177.19,0,1
712,2025-05-04,May,5,Referral,Agency,Closed Lost,8,,0,105.95,0,1
713,2025-05-04,May,5,Social Media,E-commerce,Closed Lost,9,,0,303.4,0,1
714,2025-05-05,May,5,Paid Search,Finance,Closed Lost,22,,0,315.25,0,1
715,2025-05-05,May,5,Paid Search,Agency,Closed Lost,6,,0,326.32,0,1
716,2025-05-05,May,5,Social Media,E-commerce,Closed Lost,19,,0,338.73,0,1
717,2025-05-05,May,5,Email Campaign,SaaS,Closed Lost,14,,0,179.92,0,1
718,2025-05-05,May,5,Social Media,SaaS,Closed Lost,9,,0,327.44,0,1
719,2025-05-05,May,5,Organic Search,Healthcare,Closed Lost,15,,0,180.26,0,1
720,2025-05-05,May,5,Organic Search,SaaS,Closed Lost,6,,0,185.41,0,1
721,2025-05-06,May,5,Social Media,SaaS,Closed Lost,8,,0,301.97,0,1
722,2025-05-06,May,5,Referral,E-commerce,Closed Won,38,2025-06-13,985.1,112.03,1,0
723,2025-05-06,May,5,Social Media,E-commerce,Closed Lost,5,,0,295.46,0,1
724,2025-05-06,May,5,Email Campaign,SaaS,Closed Lost,9,,0,168.2,0,1
725,2025-05-07,May,5,Organic Search,Finance,Closed Lost,36,,0,211.98,0,1
726,2025-05-07,May,5,Email Campaign,SaaS,Closed Lost,10,,0,174.39,0,1
727,2025-05-07,May,5,Paid Search,SaaS,Closed Won,51,2025-06-27,1394.18,323.82,1,0
728,2025-05-07,May,5,Organic Search,SaaS,Closed Lost,44,,0,187.16,0,1
729,2025-05-07,May,5,Paid Search,Healthcare,Closed Lost,7,,0,310.37,0,1
730,2025-05-07,May,5,Organic Search,Healthcare,Closed Lost,8,,0,212.47,0,1
731,2025-05-08,May,5,Social Media,Finance,Closed Won,45,2025-06-22,1365.23,294.63,1,0
732,2025-05-08,May,5,Paid Search,Finance,Closed Lost,41,,0,325.89,0,1
733,2025-05-08,May,5,Referral,Agency,Closed Lost,23,,0,104.0,0,1
734,2025-05-08,May,5,Social Media,Agency,Closed Lost,19,,0,332.13,0,1
735,2025-05-08,May,5,Social Media,Agency,Closed Lost,8,,0,322.58,0,1
736,2025-05-09,May,5,Social Media,Healthcare,Closed Lost,31,,0,325.03,0,1
737,2025-05-09,May,5,Social Media,Finance,Closed Lost,5,,0,308.4,0,1
738,2025-05-09,May,5,Organic Search,SaaS,Closed Lost,11,,0,192.09,0,1
739,2025-05-09,May,5,Email Campaign,Agency,Closed Lost,5,,0,163.19,0,1
740,2025-05-09,May,5,Referral,Finance,Closed Lost,8,,0,96.48,0,1
741,2025-05-09,May,5,Paid Search,Finance,Closed Lost,4,,0,307.72,0,1
742,2025-05-09,May,5,Referral,Finance,Closed Lost,14,,0,109.75,0,1
743,2025-05-09,May,5,Referral,Healthcare,Closed Lost,5,,0,109.54,0,1
744,2025-05-10,May,5,Referral,SaaS,Closed Lost,8,,0,110.65,0,1
745,2025-05-10,May,5,Organic Search,E-commerce,Closed Lost,5,,0,218.42,0,1
746,2025-05-10,May,5,Email Campaign,E-commerce,Closed Lost,23,,0,169.34,0,1
747,2025-05-10,May,5,Organic Search,Healthcare,Closed Lost,3,,0,210.9,0,1
748,2025-05-10,May,5,Social Media,Agency,Closed Lost,13,,0,297.95,0,1
749,2025-05-10,May,5,Social Media,E-commerce,Closed Lost,7,,0,307.19,0,1
750,2025-05-10,May,5,Social Media,Finance,Closed Lost,9,,0,340.9,0,1
751,2025-05-11,May,5,Email Campaign,Healthcare,Closed Lost,3,,0,189.05,0,1
752,2025-05-11,May,5,Paid Search,Healthcare,Closed Lost,7,,0,335.39,0,1
753,2025-05-11,May,5,Social Media,Finance,Closed Lost,7,,0,292.0,0,1
754,2025-05-11,May,5,Email Campaign,E-commerce,Closed Lost,3,,0,166.83,0,1
755,2025-05-12,May,5,Paid Search,E-commerce,Closed Lost,5,,0,359.02,0,1
756,2025-05-12,May,5,Email Campaign,SaaS,Closed Lost,10,,0,187.51,0,1
757,2025-05-12,May,5,Referral,Finance,Closed Lost,6,,0,109.13,0,1
758,2025-05-12,May,5,Social Media,Healthcare,Closed Lost,16,,0,297.9,0,1
759,2025-05-12,May,5,Organic Search,Agency,Closed Lost,26,,0,211.49,0,1
760,2025-05-12,May,5,Referral,E-commerce,Closed Lost,10,,0,100.56,0,1
761,2025-05-12,May,5,Social Media,E-commerce,Closed Lost,8,,0,319.71,0,1
762,2025-05-13,May,5,Email Campaign,SaaS,Closed Lost,9,,0,155.34,0,1
763,2025-05-13,May,5,Paid Search,Healthcare,Closed Lost,23,,0,348.21,0,1
764,2025-05-13,May,5,Organic Search,Agency,Closed Won,33,2025-06-15,1290.15,210.95,1,0
765,2025-05-13,May,5,Social Media,SaaS,Closed Lost,42,,0,296.3,0,1
766,2025-05-13,May,5,Social Media,E-commerce,Closed Lost,5,,0,314.54,0,1
767,2025-05-13,May,5,Email Campaign,SaaS,Closed Lost,5,,0,175.76,0,1
768,2025-05-13,May,5,Referral,Agency,Closed Lost,5,,0,97.74,0,1
769,2025-05-13,May,5,Email Campaign,SaaS,Closed Lost,8,,0,156.78,0,1
770,2025-05-14,May,5,Organic Search,Healthcare,Closed Lost,6,,0,199.86,0,1
771,2025-05-14,May,5,Paid Search,Agency,Closed Lost,10,,0,329.98,0,1
772,2025-05-14,May,5,Email Campaign,E-commerce,Closed Lost,6,,0,169.41,0,1
773,2025-05-14,May,5,Email Campaign,Finance,Closed Lost,10,,0,180.7,0,1
774,2025-05-14,May,5,Paid Search,Agency,Closed Lost,22,,0,366.99,0,1
775,2025-05-14,May,5,Organic Search,Finance,Closed Lost,6,,0,190.36,0,1
776,2025-05-14,May,5,Referral,Agency,Closed Lost,30,,0,110.54,0,1
777,2025-05-14,May,5,Referral,Healthcare,Closed Lost,18,,0,100.92,0,1
778,2025-05-15,May,5,Paid Search,Healthcare,Closed Lost,41,,0,307.27,0,1
779,2025-05-15,May,5,Paid Search,Agency,Closed Lost,38,,0,366.78,0,1
780,2025-05-15,May,5,Referral,Finance,Closed Lost,10,,0,104.73,0,1
781,2025-05-15,May,5,Referral,Agency,Closed Lost,5,,0,98.77,0,1
782,2025-05-15,May,5,Social Media,Finance,Closed Lost,9,,0,289.91,0,1
783,2025-05-15,May,5,Referral,E-commerce,Closed Lost,21,,0,111.95,0,1
784,2025-05-16,May,5,Email Campaign,Agency,Closed Lost,42,,0,168.77,0,1
785,2025-05-16,May,5,Referral,Agency,Closed Lost,10,,0,106.99,0,1
786,2025-05-16,May,5,Referral,E-commerce,Closed Lost,6,,0,101.01,0,1
787,2025-05-16,May,5,Paid Search,Agency,Closed Lost,5,,0,320.72,0,1
788,2025-05-16,May,5,Paid Search,SaaS,Closed Lost,10,,0,331.12,0,1
789,2025-05-17,May,5,Organic Search,E-commerce,Closed Lost,8,,0,204.98,0,1
790,2025-05-17,May,5,Referral,SaaS,Closed Lost,23,,0,110.31,0,1
791,2025-05-17,May,5,Social Media,SaaS,Closed Lost,44,,0,335.35,0,1
792,2025-05-17,May,5,Paid Search,Finance,Closed Won,34,2025-06-20,1377.46,350.73,1,0
793,2025-05-17,May,5,Organic Search,Healthcare,Closed Lost,4,,0,210.31,0,1
794,2025-05-17,May,5,Paid Search,Finance,Closed Lost,3,,0,351.71,0,1
795,2025-05-18,May,5,Referral,Finance,Closed Lost,14,,0,94.71,0,1
796,2025-05-18,May,5,Organic Search,Healthcare,Closed Won,39,2025-06-26,1196.55,193.76,1,0
797,2025-05-18,May,5,Paid Search,E-commerce,Closed Lost,35,,0,368.25,0,1
798,2025-05-18,May,5,Paid Search,Healthcare,Closed Lost,20,,0,350.98,0,1
799,2025-05-18,May,5,Organic Search,Finance,Closed Lost,3,,0,210.73,0,1
800,2025-05-18,May,5,Email Campaign,Agency,Closed Lost,24,,0,176.74,0,1
801,2025-05-18,May,5,Referral,Agency,Closed Lost,3,,0,113.0,0,1
802,2025-05-18,May,5,Email Campaign,Agency,Closed Lost,12,,0,178.72,0,1
803,2025-05-19,May,5,Email Campaign,SaaS,Closed Lost,8,,0,169.2,0,1
804,2025-05-19,May,5,Paid Search,Agency,Closed Lost,42,,0,367.2,0,1
805,2025-05-19,May,5,Paid Search,E-commerce,Closed Lost,6,,0,319.6,0,1
806,2025-05-19,May,5,Paid Search,Agency,Closed Lost,8,,0,322.91,0,1
807,2025-05-19,May,5,Email Campaign,E-commerce,Closed Lost,8,,0,160.39,0,1
808,2025-05-19,May,5,Email Campaign,Finance,Closed Lost,4,,0,171.88,0,1
809,2025-05-19,May,5,Organic Search,Healthcare,Closed Lost,4,,0,202.35,0,1
810,2025-05-19,May,5,Social Media,Agency,Closed Lost,3,,0,289.08,0,1
811,2025-05-19,May,5,Paid Search,SaaS,Closed Lost,15,,0,331.18,0,1
812,2025-05-20,May,5,Social Media,SaaS,Closed Lost,8,,0,289.73,0,1
813,2025-05-20,May,5,Referral,E-commerce,Closed Lost,45,,0,102.82,0,1
814,2025-05-20,May,5,Email Campaign,E-commerce,Closed Lost,8,,0,168.75,0,1
815,2025-05-20,May,5,Referral,SaaS,Closed Lost,14,,0,95.03,0,1
816,2025-05-20,May,5,Email Campaign,Healthcare,Closed Lost,18,,0,183.0,0,1
817,2025-05-20,May,5,Organic Search,Finance,Closed Lost,4,,0,182.75,0,1
818,2025-05-21,May,5,Paid Search,Finance,Closed Lost,4,,0,350.44,0,1
819,2025-05-21,May,5,Social Media,Agency,Closed Lost,11,,0,324.24,0,1
820,2025-05-21,May,5,Email Campaign,E-commerce,Closed Lost,13,,0,171.25,0,1
821,2025-05-21,May,5,Paid Search,E-commerce,Closed Won,47,2025-07-07,1118.39,358.86,1,0
822,2025-05-21,May,5,Referral,Healthcare,Closed Lost,25,,0,95.17,0,1
823,2025-05-21,May,5,Referral,Healthcare,Closed Lost,10,,0,111.09,0,1
824,2025-05-21,May,5,Paid Search,E-commerce,Closed Lost,15,,0,361.18,0,1
825,2025-05-22,May,5,Paid Search,Finance,Closed Lost,7,,0,339.32,0,1
826,2025-05-22,May,5,Organic Search,Agency,Closed Lost,8,,0,185.95,0,1
827,2025-05-22,May,5,Organic Search,E-commerce,Closed Lost,11,,0,199.38,0,1
828,2025-05-23,May,5,Email Campaign,Agency,Closed Lost,36,,0,174.32,0,1
829,2025-05-23,May,5,Social Media,Finance,Closed Lost,6,,0,317.82,0,1
830,2025-05-23,May,5,Paid Search,E-commerce,Closed Lost,30,,0,305.89,0,1
831,2025-05-23,May,5,Organic Search,Healthcare,Closed Lost,6,,0,200.02,0,1
832,2025-05-23,May,5,Organic Search,Healthcare,Closed Lost,7,,0,216.45,0,1
833,2025-05-23,May,5,Paid Search,Agency,Closed Lost,3,,0,319.44,0,1
834,2025-05-24,May,5,Referral,SaaS,Closed Lost,8,,0,112.59,0,1
835,2025-05-24,May,5,Organic Search,Agency,Closed Lost,5,,0,180.01,0,1
836,2025-05-24,May,5,Paid Search,Healthcare,Closed Lost,6,,0,308.39,0,1
837,2025-05-24,May,5,Organic Search,E-commerce,Closed Lost,8,,0,206.4,0,1
838,2025-05-24,May,5,Referral,Finance,Closed Lost,3,,0,95.32,0,1
839,2025-05-24,May,5,Referral,SaaS,Closed Lost,7,,0,104.65,0,1
840,2025-05-24,May,5,Referral,E-commerce,Closed Lost,3,,0,113.81,0,1
841,2025-05-24,May,5,Organic Search,Finance,Closed Lost,9,,0,185.91,0,1
842,2025-05-25,May,5,Social Media,E-commerce,Closed Lost,34,,0,293.67,0,1
843,2025-05-25,May,5,Email Campaign,Agency,Closed Lost,10,,0,169.15,0,1
844,2025-05-25,May,5,Email Campaign,SaaS,Closed Lost,6,,0,169.49,0,1
845,2025-05-25,May,5,Paid Search,SaaS,Closed Lost,30,,0,327.55,0,1
846,2025-05-25,May,5,Social Media,Finance,Closed Lost,6,,0,345.06,0,1
847,2025-05-25,May,5,Organic Search,Finance,Closed Lost,6,,0,216.33,0,1
848,2025-05-26,May,5,Email Campaign,Healthcare,Closed Lost,29,,0,177.28,0,1
849,2025-05-26,May,5,Referral,E-commerce,Closed Won,36,2025-07-01,1175.94,102.86,1,0
850,2025-05-26,May,5,Paid Search,Agency,Closed Lost,19,,0,351.32,0,1
851,2025-05-26,May,5,Organic Search,E-commerce,Closed Lost,8,,0,181.39,0,1
852,2025-05-27,May,5,Paid Search,Agency,Closed Lost,6,,0,346.45,0,1
853,2025-05-27,May,5,Referral,E-commerce,Closed Lost,4,,0,98.92,0,1
854,2025-05-27,May,5,Referral,SaaS,Closed Lost,9,,0,96.02,0,1
855,2025-05-28,May,5,Referral,SaaS,Closed Lost,7,,0,114.65,0,1
856,2025-05-28,May,5,Social Media,Healthcare,Closed Won,46,2025-07-13,1152.09,287.17,1,0
857,2025-05-28,May,5,Paid Search,E-commerce,Closed Lost,4,,0,327.21,0,1
858,2025-05-28,May,5,Referral,E-commerce,Closed Lost,22,,0,100.0,0,1
859,2025-05-28,May,5,Email Campaign,Finance,Closed Lost,18,,0,178.95,0,1
860,2025-05-28,May,5,Email Campaign,SaaS,Closed Lost,4,,0,158.82,0,1
861,2025-05-29,May,5,Email Campaign,E-commerce,Closed Won,36,2025-07-04,985.18,173.66,1,0
862,2025-05-29,May,5,Referral,Healthcare,Closed Lost,5,,0,107.66,0,1
863,2025-05-29,May,5,Social Media,SaaS,Closed Lost,30,,0,338.7,0,1
864,2025-05-29,May,5,Email Campaign,E-commerce,Closed Lost,10,,0,188.31,0,1
865,2025-05-29,May,5,Email Campaign,Agency,Closed Lost,42,,0,189.02,0,1
866,2025-05-29,May,5,Email Campaign,E-commerce,Closed Lost,5,,0,172.29,0,1
867,2025-05-30,May,5,Referral,Finance,Closed Lost,5,,0,94.82,0,1
868,2025-05-30,May,5,Social Media,E-commerce,Closed Lost,23,,0,313.6,0,1
869,2025-05-30,May,5,Email Campaign,Agency,Closed Lost,26,,0,165.98,0,1
870,2025-05-30,May,5,Paid Search,Finance,Closed Lost,7,,0,332.07,0,1
871,2025-05-30,May,5,Organic Search,E-commerce,Closed Lost,6,,0,212.43,0,1
872,2025-05-30,May,5,Referral,E-commerce,Closed Lost,3,,0,99.6,0,1
873,2025-05-30,May,5,Organic Search,E-commerce,Closed Lost,43,,0,211.57,0,1
874,2025-05-31,May,5,Organic Search,Healthcare,Closed Lost,8,,0,187.35,0,1
875,2025-05-31,May,5,Referral,SaaS,Closed Lost,8,,0,111.63,0,1
876,2025-05-31,May,5,Referral,E-commerce,Closed Lost,8,,0,97.12,0,1
877,2025-05-31,May,5,Paid Search,Healthcare,Closed Lost,11,,0,323.79,0,1
878,2025-05-31,May,5,Paid Search,SaaS,Closed Lost,6,,0,311.79,0,1
879,2025-05-31,May,5,Social Media,Agency,Closed Lost,29,,0,345.77,0,1
880,2025-06-01,June,6,Referral,Finance,Closed Lost,9,,0,109.8,0,1
881,2025-06-01,June,6,Social Media,Healthcare,Closed Lost,6,,0,296.62,0,1
882,2025-06-01,June,6,Email Campaign,Agency,Closed Lost,7,,0,158.32,0,1
883,2025-06-01,June,6,Paid Search,Healthcare,Closed Lost,8,,0,309.7,0,1
884,2025-06-01,June,6,Email Campaign,E-commerce,Closed Lost,4,,0,172.5,0,1
885,2025-06-01,June,6,Organic Search,Healthcare,Closed Lost,17,,0,180.1,0,1
886,2025-06-01,June,6,Paid Search,SaaS,Closed Won,41,2025-07-12,1393.28,338.44,1,0
887,2025-06-01,June,6,Social Media,E-commerce,Closed Lost,10,,0,313.06,0,1
888,2025-06-02,June,6,Referral,Healthcare,Closed Lost,5,,0,110.15,0,1
889,2025-06-02,June,6,Referral,Agency,Closed Lost,5,,0,110.6,0,1
890,2025-06-02,June,6,Organic Search,E-commerce,Closed Lost,10,,0,216.93,0,1
891,2025-06-02,June,6,Organic Search,E-commerce,Closed Lost,6,,0,207.13,0,1
892,2025-06-02,June,6,Organic Search,SaaS,Closed Lost,5,,0,194.2,0,1
893,2025-06-02,June,6,Referral,Finance,Closed Lost,7,,0,113.09,0,1
894,2025-06-02,June,6,Social Media,Agency,Closed Won,43,2025-07-15,1074.44,338.89,1,0
895,2025-06-02,June,6,Social Media,E-commerce,Closed Lost,7,,0,301.48,0,1
896,2025-06-02,June,6,Organic Search,Agency,Closed Lost,8,,0,213.13,0,1
897,2025-06-03,June,6,Social Media,Agency,Closed Lost,5,,0,304.28,0,1
898,2025-06-03,June,6,Organic Search,E-commerce,Closed Lost,13,,0,188.35,0,1
899,2025-06-03,June,6,Organic Search,Healthcare,Closed Lost,6,,0,206.0,0,1
900,2025-06-03,June,6,Referral,E-commerce,Closed Lost,6,,0,97.51,0,1
901,2025-06-03,June,6,Referral,Healthcare,Closed Lost,8,,0,110.92,0,1
902,2025-06-03,June,6,Organic Search,SaaS,Closed Lost,23,,0,181.17,0,1
903,2025-06-03,June,6,Email Campaign,Finance,Closed Lost,5,,0,157.26,0,1
904,2025-06-04,June,6,Email Campaign,Healthcare,Closed Lost,5,,0,177.62,0,1
905,2025-06-04,June,6,Social Media,E-commerce,Closed Lost,5,,0,328.74,0,1
906,2025-06-04,June,6,Email Campaign,SaaS,Closed Lost,45,,0,183.63,0,1
907,2025-06-04,June,6,Referral,E-commerce,Closed Lost,8,,0,104.21,0,1
908,2025-06-04,June,6,Email Campaign,Healthcare,Closed Lost,4,,0,157.72,0,1
909,2025-06-04,June,6,Email Campaign,SaaS,Closed Lost,5,,0,164.15,0,1
910,2025-06-04,June,6,Organic Search,Healthcare,Closed Lost,3,,0,180.12,0,1
911,2025-06-05,June,6,Paid Search,Finance,Closed Lost,17,,0,315.18,0,1
912,2025-06-05,June,6,Social Media,Agency,Closed Won,39,2025-07-14,1248.07,325.91,1,0
913,2025-06-05,June,6,Social Media,SaaS,Closed Lost,10,,0,321.58,0,1
914,2025-06-05,June,6,Social Media,Agency,Closed Lost,3,,0,329.72,0,1
915,2025-06-05,June,6,Paid Search,E-commerce,Closed Lost,17,,0,327.17,0,1
916,2025-06-05,June,6,Email Campaign,Finance,Closed Lost,18,,0,164.62,0,1
917,2025-06-05,June,6,Email Campaign,Healthcare,Closed Lost,39,,0,170.83,0,1
918,2025-06-06,June,6,Email Campaign,E-commerce,Closed Lost,5,,0,166.9,0,1
919,2025-06-06,June,6,Referral,Healthcare,Closed Lost,5,,0,102.78,0,1
920,2025-06-06,June,6,Paid Search,Finance,Closed Lost,6,,0,354.32,0,1
921,2025-06-06,June,6,Paid Search,Healthcare,Closed Lost,28,,0,320.47,0,1
922,2025-06-06,June,6,Email Campaign,Agency,Closed Lost,8,,0,170.0,0,1
923,2025-06-07,June,6,Organic Search,E-commerce,Closed Lost,19,,0,201.96,0,1
924,2025-06-07,June,6,Paid Search,Healthcare,Closed Lost,19,,0,330.75,0,1
925,2025-06-07,June,6,Referral,Finance,Closed Lost,9,,0,97.86,0,1
926,2025-06-07,June,6,Organic Search,Healthcare,Closed Lost,5,,0,192.16,0,1
927,2025-06-07,June,6,Referral,Finance,Closed Lost,27,,0,103.83,0,1
928,2025-06-07,June,6,Email Campaign,Healthcare,Closed Lost,10,,0,183.75,0,1
929,2025-06-07,June,6,Organic Search,Healthcare,Closed Lost,4,,0,200.94,0,1
930,2025-06-07,June,6,Paid Search,E-commerce,Closed Lost,6,,0,364.54,0,1
931,2025-06-08,June,6,Organic Search,Finance,Closed Lost,5,,0,207.06,0,1
932,2025-06-08,June,6,Paid Search,E-commerce,Closed Lost,4,,0,305.59,0,1
933,2025-06-08,June,6,Email Campaign,SaaS,Closed Lost,26,,0,171.79,0,1
934,2025-06-08,June,6,Social Media,SaaS,Closed Lost,36,,0,309.65,0,1
935,2025-06-08,June,6,Paid Search,SaaS,Closed Lost,26,,0,315.58,0,1
936,2025-06-08,June,6,Organic Search,E-commerce,Closed Lost,9,,0,205.47,0,1
937,2025-06-08,June,6,Email Campaign,Finance,Closed Lost,39,,0,169.99,0,1
938,2025-06-09,June,6,Email Campaign,Finance,Closed Lost,20,,0,162.21,0,1
939,2025-06-09,June,6,Organic Search,Agency,Closed Lost,19,,0,213.98,0,1
940,2025-06-09,June,6,Organic Search,E-commerce,Closed Lost,9,,0,218.51,0,1
941,2025-06-09,June,6,Organic Search,E-commerce,Closed Lost,5,,0,213.11,0,1
942,2025-06-09,June,6,Referral,Healthcare,Closed Lost,9,,0,108.79,0,1
943,2025-06-09,June,6,Paid Search,Healthcare,Closed Lost,3,,0,345.66,0,1
944,2025-06-09,June,6,Organic Search,Finance,Closed Lost,8,,0,200.22,0,1
945,2025-06-09,June,6,Paid Search,E-commerce,Closed Lost,12,,0,304.46,0,1
946,2025-06-10,June,6,Paid Search,SaaS,Closed Lost,13,,0,303.26,0,1
